year,name,id,title,producer,film_date,address_street,address_number
2014,Cine Publicitario,6465,WARKA,La Doble A S.A.,2014-01-22,ARIAS,1955
2014,Cine Publicitario,6463,WARKA,La Doble A S.A.,2014-01-19,CASEROS AV.,486
2014,Cine Publicitario,6462,WARKA,La Doble A S.A.,2014-01-19,SANTA FE AV.,772
2014,Cine Publicitario,6461,WARKA,La Doble A S.A.,2014-01-19,CHILE AV.,299
2014,Cine Publicitario,6459,ser,Jacaranda Films S.A.,2014-01-17,CHARLONE,428
2014,Cine Publicitario,6457,CENTRUM,Grupo Audiovisual Meridiano Argentina SA,2014-01-16,"VERA PEÑALOZA,  ROSARIO",700
2014,Cine Publicitario,6453,AXION,Fight Films S.A.,2014-01-15,"SUCRE, ANTONIO JOSE de, Mcal.",676
2014,Cine Publicitario,6451,Schweppes,Bliss Films S.R.L.,2014-01-13,CORDOBA AV.,595
2014,Cine Publicitario,6450, City Porteña,Genomma Laboratories Argentina S.A.,2014-01-13,CRUCERO GRAL. BELGRANO,1201
2014,Cine Publicitario,6449, City Porteña,Genomma Laboratories Argentina S.A.,2014-01-13,LIBERTAD,502
2014,Cine Publicitario,6448, City Porteña,Genomma Laboratories Argentina S.A.,2014-01-13,"SAENZ PEÑA, ROQUE, PRES. AV.",621
2014,Cine Publicitario,6446,Chevrolet Cobalt,Huinca Cine S.A.,2014-01-13,"DEALESSI, PIERINA",1050
2014,Cine Publicitario,6445,Schweppes,Bliss Films S.R.L.,2014-01-12,LINCOLN AV.,4350
2014,Cine Publicitario,6444,Schweppes,Bliss Films S.R.L.,2014-01-12,BOLIVAR,263
2014,Cine Publicitario,6443,AXION,Fight Films S.A.,2014-01-12,"SUCRE, ANTONIO JOSE de, Mcal.",675
2014,Cine Publicitario,6442,AXION,Fight Films S.A.,2014-01-12,COSTA RICA,5852
2014,Cine Publicitario,6441,Chevrolet Cobalt,Huinca Cine S.A.,2014-01-12,"ARAOZ DE LAMADRID, GREGORIO, GRAL.",1200
2014,Cine Publicitario,6439,pictograms,La Doble A S.A.,2014-01-11,LIBERTAD,650
2014,Cine Publicitario,6438,pictograms,La Doble A S.A.,2014-01-11,"IRIGOYEN, BERNARDO de",1300
2014,Cine Publicitario,6437,pictograms,La Doble A S.A.,2014-01-11,ARROYO,870
2014,Cine Publicitario,6436,pictograms,La Doble A S.A.,2014-01-11,"FIGUEROA ALCORTA, PRES. AV.",2100
2014,Cine Publicitario,6435,pictograms,La Doble A S.A.,2014-01-11,URUGUAY AV.,600
2014,Cine Publicitario,6434,Chevrolet Cobalt,Huinca Cine S.A.,2014-01-11,"PAINE, AIME",1001
2014,Cine Publicitario,6432,AXA,Altana Films S.A.,2014-01-10,BELGRANO AV.,1197
2014,Cine Publicitario,6428,Coca Cola,Oruga Films S.A.,2014-01-08,"PACHECO DE MELO, JOSE ANDRES",3101
2014,Cine Publicitario,6427,Coca Cola,Oruga Films S.A.,2014-01-08,SANTA FE AV.,4601
2014,Cine Publicitario,6426,Coca Cola,Oruga Films S.A.,2014-01-07,CORRIENTES AV.,2801
2014,Cine Publicitario,6425,Coca Cola,Oruga Films S.A.,2014-01-07,CORRIENTES AV.,401
2014,Cine Publicitario,6424,Coca Cola,Oruga Films S.A.,2014-01-07,SANTA FE AV.,3201
2014,Cine Publicitario,6423,Coca Cola,Oruga Films S.A.,2014-01-07,DEL LIBERTADOR AV.,5001
2014,Cine Publicitario,6422,Coca Cola,Oruga Films S.A.,2014-01-07,CRUCERO GRAL. BELGRANO,1201
2014,Cine Publicitario,8749,Movistar,La Doble A S.A.,2014-09-30,ARROYO,1101
2014,Cine Publicitario,8748,Axion,Rebolución S.A.,2014-09-30,SARMIENTO,3151
2014,Cine Publicitario,8747,Movistar,La Doble A S.A.,2014-09-30,"HORNOS, Gral.",1
2014,Cine Publicitario,8746,Movistar,La Doble A S.A.,2014-09-30,INDEPENDENCIA AV.,2350
2014,Cine Publicitario,8745,"Cremix ""Pachorra""",Casta Diva Pictures S.A.,2014-09-30,"UGARTE, MANUEL",2951
2014,Cine Publicitario,8744,BANCO CIUDAD,Puenzo Hnos. S.A.,2014-09-30,LACARRA AV.,3040
2014,Cine Publicitario,8737,VENDE HUMO,48M2 S.A.,2014-09-29,ARENALES,2932
2014,Cine Publicitario,8736,VENDE HUMO,48M2 S.A.,2014-09-29,HONDURAS,5333
2014,Cine Publicitario,8735,Movistar,La Doble A S.A.,2014-09-29,CUCHA CUCHA,1661
2014,Cine Publicitario,8731,VENDE HUMO,48M2 S.A.,2014-09-28,"ALVAREZ, DONATO, Tte. Gral.",915
2014,Cine Publicitario,8730,"Brahama ""Moderaciones""",Rebolución S.A.,2014-09-28,"VEGA, NICETO, Cnel. AV.",5510
2014,Cine Publicitario,8729,"Brahama ""Moderaciones""",Rebolución S.A.,2014-09-28,AZOPARDO,1422
2014,Cine Publicitario,8728,VENDE HUMO,48M2 S.A.,2014-09-28,"VIALE, LUIS",2643
2014,Cine Publicitario,8727,VENDE HUMO,48M2 S.A.,2014-09-28,CONDARCO,1890
2014,Cine Publicitario,8725,Interturis,Cooperativa Procine ,2014-09-27,RECONQUISTA,358
2014,Cine Publicitario,8719,TNT,LND S.R.L.,2014-09-27,CHORROARIN AV.,1002
2014,Cine Publicitario,8716,Movistar,La Doble A S.A.,2014-09-26,"OBLIGADO RAFAEL, Av.Costanera",2251
2014,Cine Publicitario,8714,Movistar,La Doble A S.A.,2014-09-25,GURRUCHAGA,359
2014,Cine Publicitario,8713,Movistar,La Doble A S.A.,2014-09-25,"MONTT, PEDRO, PRES. AV.",3505
2014,Cine Publicitario,8711,"Rexona “Sure""",Rebolución S.A.,2014-09-24,LLERENA,2437
2014,Cine Publicitario,8699,Sedal,Huinca Cine S.A.,2014-09-21,ESTADOS UNIDOS,22
2014,Cine Publicitario,8698,Sedal,Huinca Cine S.A.,2014-09-21,SAN JUAN AV.,701
2014,Cine Publicitario,8695,"Glade ""Auto""",I-Real S.R.L.,2014-09-20,"BUTTY, E., Ing.",240
2014,Cine Publicitario,8694,"Glade ""Auto""",I-Real S.R.L.,2014-09-20,CHORROARIN AV.,1050
2014,Cine Publicitario,8693,"Glade ""Auto""",I-Real S.R.L.,2014-09-20,GIRARDOT,1851
2014,Cine Publicitario,8689,"Glade ""Auto""",I-Real S.R.L.,2014-09-19,AIZPURUA,3874
2014,Cine Publicitario,8688,"Glade ""Auto""",I-Real S.R.L.,2014-09-19,"YRURTIA, ROGELIO",6075
2014,Cine Publicitario,8687,"Glade ""Auto""",I-Real S.R.L.,2014-09-19,"WILLIAMS, ALBERTO",6019
2014,Cine Publicitario,8685,VITAMIN WATER,Primo Audiovisual S.R.L.,2014-09-18,LANTERI JULIETA,1450
2014,Cine Publicitario,8683,DIA DE LA MADRE,48M2 S.A.,2014-09-18,GOYA,157
2014,Cine Publicitario,8682,DIA DE LA MADRE,48M2 S.A.,2014-09-18,LA PAMPA,4022
2014,Cine Publicitario,8677,DIA DE LA MADRE,48M2 S.A.,2014-09-17,AREVALO,1586
2014,Cine Publicitario,8674,HEAD & SHOULDERS SUPER CLASSICS,Rebolución S.A.,2014-09-16,"RAWSON DE DELLEPIANE, ELVIRA AV.",340
2014,Cine Publicitario,8672,VITAMIN WATER,Primo Audiovisual S.R.L.,2014-09-16,LANTERI JULIETA,1450
2014,Cine Publicitario,8669,MOVISTAR CHE MA,Landia S.R.L.,2014-09-15,CORDOBA AV.,6155
2014,Cine Publicitario,8668,VITAMIN WATER,Primo Audiovisual S.R.L.,2014-09-15,HONDURAS,5900
2014,Cine Publicitario,8667,MOVISTAR CHE MA,Landia S.R.L.,2014-09-14,EL SALVADOR,5962
2014,Cine Publicitario,8665,Atrapalo,Perra Films S.R.L.,2014-09-13,MONTEVIDEO,1647
2014,Cine Publicitario,8664,MOVISTAR CHE MA,Landia S.R.L.,2014-09-13,CORRIENTES AV.,420
2014,Cine Publicitario,8663,UNIVERSIDAD,Primo Audiovisual S.R.L.,2014-09-13,MORENO,501
2014,Cine Publicitario,8651,Fargo,Palermo Films S.A.,2014-09-10,O'HIGGINS,4275
2014,Cine Publicitario,8650,SEDAL TWINS,Ringo Buenos Aires S.A.,2014-09-10,MAIPU,907
2014,Cine Publicitario,8649,VITAMIN WATER,Primo Audiovisual S.R.L.,2014-09-10,SALOTTI MARTHA,550
2014,Cine Publicitario,8644,SEDAL TWINS,Ringo Buenos Aires S.A.,2014-09-10,CASTILLO,1709
2014,Cine Publicitario,8634,Asepxia con y sin,Genomma Laboratories Argentina S.A.,2014-09-09,WASHINGTON,2329
2014,Cine Publicitario,8633,SIMON,48M2 S.A.,2014-09-09,TORRENT,1141
2014,Cine Publicitario,8632,VITAMIN WATER,Primo Audiovisual S.R.L.,2014-09-09,HONDURAS,5900
2014,Cine Publicitario,8628,Asepxia con y sin,Genomma Laboratories Argentina S.A.,2014-09-08,HONDURAS,5339
2014,Cine Publicitario,8627,Asepxia con y sin,Genomma Laboratories Argentina S.A.,2014-09-08,GORRITI,5567
2014,Cine Publicitario,8626,Asepxia con y sin,Genomma Laboratories Argentina S.A.,2014-09-08,CABILDO AV.,2171
2014,Cine Publicitario,8625,Asepxia con y sin,Genomma Laboratories Argentina S.A.,2014-09-08,ECHEVERRIA,3187
2014,Cine Publicitario,8623,Asepxia con y sin,Genomma Laboratories Argentina S.A.,2014-09-08,"PINO, Virrey del",3546
2014,Cine Publicitario,8622,Asepxia con y sin,Genomma Laboratories Argentina S.A.,2014-09-08,HEREDIA,1728
2014,Cine Publicitario,8621,Asepxia con y sin,Genomma Laboratories Argentina S.A.,2014-09-08,CONESA,1846
2014,Cine Publicitario,8616,Powerade,Landia S.R.L.,2014-09-06,"PERON, JUAN DOMINGO, TTE. GENERAL",875
2014,Cine Publicitario,8615,Powerade,Landia S.R.L.,2014-09-06,"PAZ, GRAL. AV.",708
2014,Cine Publicitario,8614,VITAMIN WATER,Primo Audiovisual S.R.L.,2014-09-06,"MITRE, BARTOLOME",650
2014,Cine Publicitario,8613,VITAMIN WATER,Primo Audiovisual S.R.L.,2014-09-06,"DARQUIER, JUAN",920
2014,Cine Publicitario,8612,Powerade,Landia S.R.L.,2014-09-05,"OBLIGADO RAFAEL, Av.Costanera",6132
2014,Cine Publicitario,8608,Bc,Tres Planos Cine S.A.,2014-09-05,"ARENAL, CONCEPCION",2749
2014,Cine Publicitario,8607,2 DIAS EN LA VIDA,WTF Advertising S.A.,2014-09-05,"COSSETTINI, OLGA",350
2014,Cine Publicitario,8600,SEDAL TWINS,Ringo Buenos Aires S.A.,2014-09-04,MAIPU,907
2014,Cine Publicitario,8599,Powerade,Landia S.R.L.,2014-09-04,"PAZ, GRAL. AV.",708
2014,Cine Publicitario,8587,VITAMIN WATER,Primo Audiovisual S.R.L.,2014-09-03,HONDURAS,5900
2014,Cine Publicitario,8586,VITAMIN WATER,Primo Audiovisual S.R.L.,2014-09-03,SALOTTI MARTHA,490
2014,Cine Publicitario,8585,Powerade,Landia S.R.L.,2014-09-03,ESMERALDA,122
2014,Cine Publicitario,8584,Powerade,Landia S.R.L.,2014-09-03,SANTA MAGDALENA,841
2014,Cine Publicitario,8583,Powerade,Landia S.R.L.,2014-09-03,"PERON, JUAN DOMINGO, TTE. GENERAL",855
2014,Cine Publicitario,8573,EVATEST SIGNOS PLUS,Capital Intelectual S.A.,2014-09-02,MEXICO,756
2014,Cine Publicitario,8571,VITAMIN WATER,Primo Audiovisual S.R.L.,2014-09-02,"SUCRE, ANTONIO JOSE de, Mcal.",696
2014,Cine Publicitario,8565,Powerade,Landia S.R.L.,2014-09-02,MORENO,376
2014,Cine Publicitario,8564,Powerade,Landia S.R.L.,2014-09-02,"CAFFARENA, AGUSTIN R.",1
2014,Cine Publicitario,8563,Pro.cre.ar,Rebolución S.A.,2014-09-02,LLERENA,2437
2014,Cine Publicitario,8558,Powerade,Landia S.R.L.,2014-09-01,"PAZ, GRAL. AV.",708
2014,Cine Publicitario,8553,Powerade,Landia S.R.L.,2014-09-01,"ACHAVAL RODRIGUEZ, T., DR. AV.",1550
2014,Cine Publicitario,8551,Siempre Libre Fit,CT Comunicaciones S.R.L.,2014-08-31,GODOY CRUZ,1547
2014,Cine Publicitario,8548,Confidentes,Cine Publicitario S.R.L.,2014-08-30,TRES ARROYOS,2602
2014,Cine Publicitario,8547,Powerade,Landia S.R.L.,2014-08-30,VILLANUEVA,1092
2014,Cine Publicitario,8546,Powerade,Landia S.R.L.,2014-08-30,"RIVERA, PEDRO I., Dr.",4095
2014,Cine Publicitario,8545,Powerade,Landia S.R.L.,2014-08-30,FOREST AV.,1622
2014,Cine Publicitario,8544,Powerade,Landia S.R.L.,2014-08-30,25 DE MAYO,455
2014,Cine Publicitario,8543,Confidentes,Cine Publicitario S.R.L.,2014-08-30,ESTADO PLURINACIONAL DE BOLIVIA,1468
2014,Cine Publicitario,8541,Powerade,Landia S.R.L.,2014-08-29,"CAFFARENA, AGUSTIN R.",1
2014,Cine Publicitario,8540,Powerade,Landia S.R.L.,2014-08-29,SANTA MAGDALENA,841
2014,Cine Publicitario,8537,VITAL DAS TODO,Ad One S.R.L.,2014-08-28,HEREDIA,1728
2014,Cine Publicitario,8535,Siempre Libre Fit,CT Comunicaciones S.R.L.,2014-08-28,"GUEMES, MACACHA",302
2014,Cine Publicitario,8534,Siempre Libre Fit,CT Comunicaciones S.R.L.,2014-08-28,"COSSETTINI, OLGA",701
2014,Cine Publicitario,8533,Pro.cre.ar,Rebolución S.A.,2014-08-28,LLERENA,2437
2014,Cine Publicitario,8529,Siempre Libre Fit,CT Comunicaciones S.R.L.,2014-08-27,"FIGUEROA ALCORTA, PRES. AV.",2220
2014,Cine Publicitario,8528,Pro.cre.ar,Rebolución S.A.,2014-08-27,"YRURTIA, ROGELIO",6042
2014,Cine Publicitario,8527,Pro.cre.ar,Rebolución S.A.,2014-08-27,"GUTTERO, ALFREDO",3665
2014,Cine Publicitario,8526,Pro.cre.ar,Rebolución S.A.,2014-08-27,"LOPEZ BUCHARDO, CARLOS",5637
2014,Cine Publicitario,8525,Pro.cre.ar,Rebolución S.A.,2014-08-27,STORNI ALFONSINA,3623
2014,Cine Publicitario,8524,Pro.cre.ar,Rebolución S.A.,2014-08-27,"PELLEGRINI, CARLOS E.",5635
2014,Cine Publicitario,8523,Pro.cre.ar,Rebolución S.A.,2014-08-27,BANCHS ENRIQUE,3701
2014,Cine Publicitario,8520,Siempre Libre Fit,CT Comunicaciones S.R.L.,2014-08-27,"ACHAVAL RODRIGUEZ, T., DR. AV.",1121
2014,Cine Publicitario,8519,Siempre Libre Fit,CT Comunicaciones S.R.L.,2014-08-27,CASTILLO,1709
2014,Cine Publicitario,8518,Siempre Libre Fit,CT Comunicaciones S.R.L.,2014-08-27,VOLTAIRE,5930
2014,Cine Publicitario,8517,Siempre Libre Fit,CT Comunicaciones S.R.L.,2014-08-27,MANSO JUANA,801
2014,Cine Publicitario,8515,Siempre Libre Fit,CT Comunicaciones S.R.L.,2014-08-27,"CABRERA, JOSE A.",4848
2014,Cine Publicitario,8511,ALMA MORA,Nunchaku Cine S.R.L.,2014-08-26,"LAS HERAS, GENERAL",1722
2014,Cine Publicitario,8510,ALMA MORA,Nunchaku Cine S.R.L.,2014-08-26,AYACUCHO,1496
2014,Cine Publicitario,8502,Space,Aeroplano S.A.,2014-08-25,PINZON,1
2014,Cine Publicitario,8501,SPEEDY,Proteína Pura S.A.,2014-08-25,"VEGA, NICETO, Cnel. AV.",5542
2014,Cine Publicitario,8500,SPEEDY,Proteína Pura S.A.,2014-08-25,HONDURAS,5333
2014,Cine Publicitario,8499,ALMA MORA,Nunchaku Cine S.R.L.,2014-08-25,OLLEROS,2869
2014,Cine Publicitario,8498,ALMA MORA,Nunchaku Cine S.R.L.,2014-08-25,"NEWBERY, JORGE AV.",3562
2014,Cine Publicitario,8497,Space,Aeroplano S.A.,2014-08-25,CABOTO,1064
2014,Cine Publicitario,8496,SPEEDY,Proteína Pura S.A.,2014-08-25,"FREIRE, RAMON, CAP. GRAL.",1649
2014,Cine Publicitario,8492,PLEDGE,Gazz S.R.L.,2014-08-24,BLANCO ENCALADA,3437
2014,Cine Publicitario,8491,VEO VEO,Hypnosis S.R.L.,2014-08-24,CUBA,3202
2014,Cine Publicitario,8490,VEO VEO,Hypnosis S.R.L.,2014-08-24,QUESADA,2962
2014,Cine Publicitario,8489,SPEEDY,Proteína Pura S.A.,2014-08-24,RIO DE JANEIRO,663
2014,Cine Publicitario,8488,PLEDGE,Gazz S.R.L.,2014-08-24,O'HIGGINS,4275
2014,Cine Publicitario,8487,PLEDGE,Gazz S.R.L.,2014-08-23,CASTILLO,1709
2014,Cine Publicitario,8486,TARIFARIO,Metrópolis Films S.A.,2014-08-23,HERRERA,396
2014,Cine Publicitario,8485,TARIFARIO,Metrópolis Films S.A.,2014-08-23,CORDOBA AV.,6230
2014,Cine Publicitario,8484,FIBERTEL CONSEJOS,Primo Audiovisual S.R.L.,2014-08-23,BOLIVAR,263
2014,Cine Publicitario,8483,SPEEDY,Proteína Pura S.A.,2014-08-23,"GAITO, CONSTANTINO",6094
2014,Cine Publicitario,8482,Confidentes,Cine Publicitario S.R.L.,2014-08-23,TRES ARROYOS,2602
2014,Cine Publicitario,8481,PLAY STATION,Promosport S.R.L.,2014-08-23,"BRUNO, GIORDANO",720
2014,Cine Publicitario,8480,Confidentes,Cine Publicitario S.R.L.,2014-08-23,ESTADO PLURINACIONAL DE BOLIVIA,1462
2014,Cine Publicitario,8479,SPEEDY,Proteína Pura S.A.,2014-08-23,GIRIBONE,1664
2014,Cine Publicitario,8478,PLEDGE,Gazz S.R.L.,2014-08-23,"MARTINEZ, ENRIQUE, GRAL.",2037
2014,Cine Publicitario,8477,TARIFARIO,Metrópolis Films S.A.,2014-08-23,PICHINCHA,2045
2014,Cine Publicitario,8476,STATE FARM,Landia S.R.L.,2014-08-23,CHORROARIN AV.,1002
2014,Cine Publicitario,8475,STATE FARM,Landia S.R.L.,2014-08-23,ZANNI PEDRO COMODORO,250
2014,Cine Publicitario,8474,STATE FARM,Landia S.R.L.,2014-08-23,"YRIGOYEN, HIPOLITO AV.",448
2014,Cine Publicitario,8473,FIBERTEL CONSEJOS,Primo Audiovisual S.R.L.,2014-08-23,MORENO,501
2014,Cine Publicitario,8472,STATE FARM,Landia S.R.L.,2014-08-22,CORRIENTES AV.,412
2014,Cine Publicitario,8471,TARIFARIO,Metrópolis Films S.A.,2014-08-22,ESTADO PLURINACIONAL DE BOLIVIA,1135
2014,Cine Publicitario,8470,STATE FARM,Landia S.R.L.,2014-08-22,LAVALLE,254
2014,Cine Publicitario,8469,TARIFARIO,Metrópolis Films S.A.,2014-08-22,MATURIN,2221
2014,Cine Publicitario,8468,TARIFARIO,Metrópolis Films S.A.,2014-08-22,"VIALE, LUIS",2643
2014,Cine Publicitario,8464,ILOLAY QUESO RALLADO,Nunchaku Cine S.R.L.,2014-08-21,"MONTT, PEDRO, PRES. AV.",3800
2014,Cine Publicitario,8462,ILOLAY QUESO RALLADO,Nunchaku Cine S.R.L.,2014-08-21,"GRIERSON, CECILIA",400
2014,Cine Publicitario,8461,ILOLAY QUESO RALLADO,Nunchaku Cine S.R.L.,2014-08-21,GIRIBONE,1664
2014,Cine Publicitario,8460,Mujeres que inspiran,Primo Audiovisual S.R.L.,2014-08-21,SANTA FE AV.,3951
2014,Cine Publicitario,8459,BUENA ONDA,Películas Cortitas S.A.,2014-08-21,CABELLO,3032
2014,Cine Publicitario,8449,Preguntale al Futuro,La Doble A S.A.,2014-08-19,CRUCERO GRAL. BELGRANO,1201
2014,Cine Publicitario,8442,Frizze,Turbo Trueno S.A.,2014-08-18,HONDURAS,5339
2014,Cine Publicitario,8440,VOS,Películas Cortitas S.A.,2014-08-18,"COSSETTINI, OLGA",125
2014,Cine Publicitario,8439,VOS,Películas Cortitas S.A.,2014-08-18,"GUEMES, MACACHA",330
2014,Cine Publicitario,8437,Preguntale al Futuro,La Doble A S.A.,2014-08-17,CRUCERO GRAL. BELGRANO,1201
2014,Cine Publicitario,8436,Preguntale al Futuro,La Doble A S.A.,2014-08-17,PARANA,1210
2014,Cine Publicitario,8432,BUENA ONDA,Películas Cortitas S.A.,2014-08-15,CASTILLO,1709
2014,Cine Publicitario,8431,BUENA ONDA,Películas Cortitas S.A.,2014-08-15,CABELLO,3032
2014,Cine Publicitario,8428,BUENA ONDA,Películas Cortitas S.A.,2014-08-14,INDEPENDENCIA AV.,2400
2014,Cine Publicitario,8427,BUENA ONDA,Películas Cortitas S.A.,2014-08-14,BRASIL AV.,399
2014,Cine Publicitario,8426,BUENA ONDA,Películas Cortitas S.A.,2014-08-14,"MONTES DE OCA, MANUEL",1702
2014,Cine Publicitario,8421,Samsung,Carnero Lorena Paola,2014-08-13,TORRENT,1141
2014,Cine Publicitario,8418,Clorox Colorista,Cine Publicitario S.R.L.,2014-08-12,HONDURAS,5900
2014,Cine Publicitario,8417,Clorox Colorista,Cine Publicitario S.R.L.,2014-08-12,EL SALVADOR,4622
2014,Cine Publicitario,8415,Premios Cóndor de Plata,Radio y Televisión Argentina S.E.,2014-08-11,DE MAYO AV.,1220
2014,Cine Publicitario,8409,Glade Sol,I-Real S.R.L.,2014-08-09,"MITRE, BARTOLOME",1536
2014,Cine Publicitario,8408,Glade Sol,I-Real S.R.L.,2014-08-09,PARANA,121
2014,Cine Publicitario,8403,Glade Sol,I-Real S.R.L.,2014-08-07,HEREDIA,1728
2014,Cine Publicitario,8402,Glade Sol,I-Real S.R.L.,2014-08-07,"PINO, Virrey del",3731
2014,Cine Publicitario,8397,Red Social,Rebolución S.A.,2014-08-06,SAN JUAN BAUTISTA DE LA SALLE AV.,2201
2014,Cine Publicitario,8389,Levite,Tres Planos Cine S.A.,2014-08-05,PINZON,50
2014,Cine Publicitario,8387,SONO,Gazz S.R.L.,2014-08-05,IGUAZU,451
2014,Cine Publicitario,8380,TERMA LIMONADA,48M2 S.A.,2014-08-04,AGUERO,2645
2014,Cine Publicitario,8379,TERMA LIMONADA,48M2 S.A.,2014-08-04,"ARENAL, CONCEPCION",4250
2014,Cine Publicitario,8374,"VDS LEVITE CONVIENE 2,25",Ad One S.R.L.,2014-08-03,HEREDIA,1728
2014,Cine Publicitario,8372,MALTIZZ  ,Rebolución S.A.,2014-08-02,"PERON, JUAN DOMINGO, TTE. GENERAL",301
2014,Cine Publicitario,8371,MALTIZZ  ,Rebolución S.A.,2014-08-02,"CASTILLO, RAMON S., PRES. AV.",1720
2014,Cine Publicitario,8370,MALTIZZ  ,Rebolución S.A.,2014-08-02,"DARQUIER, JUAN",901
2014,Cine Publicitario,8368,MALTIZZ  ,Rebolución S.A.,2014-08-02,TRES SARGENTOS,401
2014,Cine Publicitario,8367,MALTIZZ  ,Rebolución S.A.,2014-08-02,"SAENZ PEÑA, ROQUE, PRES. AV.",615
2014,Cine Publicitario,8366,MALTIZZ  ,Rebolución S.A.,2014-08-02,CARABELAS,201
2014,Cine Publicitario,8365,MALTIZZ  ,Rebolución S.A.,2014-08-02,SUIPACHA,901
2014,Cine Publicitario,8364,MALTIZZ  ,Rebolución S.A.,2014-08-02,"ACUÑA DE FIGUEROA, FRANCISCO",584
2014,Cine Publicitario,8363,MALTIZZ  ,Rebolución S.A.,2014-08-02,RECONQUISTA,301
2014,Cine Publicitario,8362,ROSSETA STONE,23 S.A.,2014-08-01,"VEGA, NICETO, Cnel. AV.",5460
2014,Cine Publicitario,8361,ROSSETA STONE,23 S.A.,2014-08-01,GORRITI,5245
2014,Cine Publicitario,8360,ROSSETA STONE,23 S.A.,2014-08-01,"RAVIGNANI, EMILIO, Dr.",1665
2014,Cine Publicitario,8359,ROSSETA STONE,23 S.A.,2014-08-01,SAN MARTIN,1165
2014,Cine Publicitario,8357,ROSSETA STONE,23 S.A.,2014-08-01,"FREIRE, RAMON, CAP. GRAL.",150
2014,Cine Publicitario,8356,ROSSETA STONE,23 S.A.,2014-08-01,VIAMONTE,145
2014,Cine Publicitario,8355,ROSSETA STONE,23 S.A.,2014-08-01,25 DE MAYO,457
2014,Cine Publicitario,8354,ROSSETA STONE,23 S.A.,2014-08-01,FRAY JUSTO SANTAMARIA DE ORO,2055
2014,Cine Publicitario,8349,MAINSTREAM,La Doble A S.A.,2014-07-31,DE MAYO AV.,828
2014,Cine Publicitario,8348,Colgate Luminous,Fight Films S.A.,2014-07-31,TACUARI,628
2014,Cine Publicitario,8347,MAINSTREAM,La Doble A S.A.,2014-07-31,"LACROZE, FEDERICO AV.",3455
2014,Cine Publicitario,8345,Red Social,Rebolución S.A.,2014-07-31,SAN JUAN BAUTISTA DE LA SALLE AV.,2201
2014,Cine Publicitario,8338,TERMA LIMONADA,48M2 S.A.,2014-07-30,AGUERO,2654
2014,Cine Publicitario,8337,TERMA LIMONADA,48M2 S.A.,2014-07-30,"ARENAL, CONCEPCION",4250
2014,Cine Publicitario,8333,Oreo,I-Real S.R.L.,2014-07-29,TRONADOR,1151
2014,Cine Publicitario,8332,Oreo,I-Real S.R.L.,2014-07-29,GIRIBONE,1664
2014,Cine Publicitario,8325,CHANDON siempre hay razones,Landia S.R.L.,2014-07-28,DE MAYO AV.,1222
2014,Cine Publicitario,8324,CHANDON siempre hay razones,Landia S.R.L.,2014-07-28,AZCUENAGA,150
2014,Cine Publicitario,8320,Colgate Luminous,Fight Films S.A.,2014-07-28,EL SALVADOR,5966
2014,Cine Publicitario,8314,Colgate Luminous,Fight Films S.A.,2014-07-27,CONESA,565
2014,Cine Publicitario,8313,Colgate Luminous,Fight Films S.A.,2014-07-27,TACUARI,628
2014,Cine Publicitario,8310,EPOC,Awards Cine S.R.L.,2014-07-26,VILLANUEVA,901
2014,Cine Publicitario,8309,EPOC,Awards Cine S.R.L.,2014-07-26,CHORROARIN AV.,1002
2014,Cine Publicitario,8305,Knorr,Huinca Cine S.A.,2014-07-24,TACUARI,629
2014,Cine Publicitario,8304,SOS PLANETA,Tamango Films S.A.,2014-07-24,MANSO JUANA,800
2014,Cine Publicitario,8299,CAT CHOW,Cine Publicitario S.R.L.,2014-07-23,ARZOBISPO ESPINOSA,23
2014,Cine Publicitario,8294,Regalo,La Doble A S.A.,2014-07-21,"CAFFARENA, AGUSTIN R.",1
2014,Cine Publicitario,8293,Regalo,La Doble A S.A.,2014-07-21,FLORIDA,313
2014,Cine Publicitario,8287,Regalo,La Doble A S.A.,2014-07-20,"CAFFARENA, AGUSTIN R.",1
2014,Cine Publicitario,8286,CAT CHOW,Cine Publicitario S.R.L.,2014-07-20,ARZOBISPO ESPINOSA,23
2014,Cine Publicitario,8285,Linio,Hermanos Mundo S.A.,2014-07-19,CORRIENTES AV.,2800
2014,Cine Publicitario,8284,MOVISTAR TU GO,Landia S.R.L.,2014-07-19,"SAENZ PEÑA, ROQUE, PRES. AV.",1150
2014,Cine Publicitario,8282,Metabolic Cla,Grupo Audiovisual Meridiano Argentina S.A.,2014-07-19,CHORROARIN AV.,1002
2014,Cine Publicitario,8280,Linio,Hermanos Mundo S.A.,2014-07-19,DE MAYO AV.,1370
2014,Cine Publicitario,8279,Linio,Hermanos Mundo S.A.,2014-07-19,HONDURAS,5900
2014,Cine Publicitario,8278,MOVISTAR TU GO,Landia S.R.L.,2014-07-19,"PELLEGRINI, CARLOS",1151
2014,Cine Publicitario,8277,CAT CHOW,Cine Publicitario S.R.L.,2014-07-19,"SCALABRINI ORTIZ, RAUL AV.",483
2014,Cine Publicitario,8275,MOVISTAR TU GO,Landia S.R.L.,2014-07-18,TUCUMAN,1452
2014,Cine Publicitario,8274,PATEADORES DE LA CALLE,Tres Planos Cine S.A.,2014-07-18,CRUCERO GRAL. BELGRANO,1201
